Source,Target,Weight
YouTuber,albert ribera,2
YouTuber,albert rivera,1
YouTuber,ribera,1
YouTuber,amaia montero,8
YouTuber,albers,1
YouTuber,blas,5
YouTuber,blas canto,16
YouTuber,yolanda ramos,2
YouTuber,andrés suárez,1
YouTuber,roy,13
YouTuber,pepe el marismeño,1
YouTuber,pastora soler,5
YouTuber,pastora,2
YouTuber,rosa lópez,1
YouTuber,hablas canto,1
YouTuber,omar monte,1
YouTuber,las canto,1
YouTuber,marina years,1
YouTuber,marín ayers,1
YouTuber,sálvame anabel pantoja,1
YouTuber,miguel frijoles,3
YouTuber,miguel,5
YouTuber,noemí insta,1
YouTuber,raquel salazar,1
YouTuber,noemi,2
YouTuber,noemi salazar,1
YouTuber,miguel a frijoles,3
YouTuber,leonardo da vinci,2
YouTuber,pantoja,5
YouTuber,anabel pantoja,30
YouTuber,a miguel a frijoles,1
YouTuber,miguel three,1
YouTuber,carolina,2
YouTuber,alba carrillo,1
YouTuber,sofía su school,1
YouTuber,belén esteban,8
YouTuber,esteban,1
YouTuber,degüello,1
YouTuber,miguel fi,1
YouTuber,adm eagle frigenti,1
YouTuber,miguel slider de,1
YouTuber,kiko hernández,1
YouTuber,jorge javier,1
YouTuber,me,2
YouTuber,ghelfi,1
YouTuber,joan albert,1
YouTuber,messi,3
YouTuber,nick,14
YouTuber,alain juppé,1
YouTuber,iván 569,1
YouTuber,jesús de nazaret,1
YouTuber,mickey mouse,5
YouTuber,mickey mouse fermín,1
YouTuber,tito kers,1
YouTuber,maría del monte,3
YouTuber,papá noel,2
YouTuber,macolla miguel,1
YouTuber,gaga,1
YouTuber,peter el anguila,1
YouTuber,josé mercé,2
YouTuber,álvaro díaz,1
YouTuber,lole,1
YouTuber,benito,1
YouTuber,aitana aitana,1
YouTuber,beret,1
YouTuber,pérez,1
YouTuber,beretta,1
YouTuber,cali,2
YouTuber,evans,5
YouTuber,kylie boyas,1
YouTuber,jordi hurtado,2
YouTuber,maria bombo,1
YouTuber,gaspar,1
YouTuber,gerardo gaspar,1
YouTuber,edward cullen,1
YouTuber,marjah,2
YouTuber,donald trump,3
YouTuber,oreja,1
YouTuber,libia lozano,1
YouTuber,bertín osborne,2
YouTuber,amaya romero,4
YouTuber,carla barber,3
YouTuber,raúl cerda,1
YouTuber,ana guerra,9
YouTuber,travolta,1
YouTuber,hannibal lecter,2
YouTuber,antonio jose,2
YouTuber,melanie melanie,1
YouTuber,melanie,13
YouTuber,melanie garcía,3
YouTuber,melanie garde,1
YouTuber,vicky,7
YouTuber,ricky,35
YouTuber,soleá palante,1
YouTuber,soleá,17
YouTuber,loris,1
YouTuber,bruno mars,1
YouTuber,kelly clarkson,1
YouTuber,mírela,7
YouTuber,bruno,38
YouTuber,marisa hoy glass,1
YouTuber,amor romeira,2
YouTuber,ainhoa cantalapiedra,1
YouTuber,miriam millán,1
YouTuber,paula bono,1
YouTuber,joana crash,2
YouTuber,olam albert,1
YouTuber,fea,1
YouTuber,maría gonzalo,1
YouTuber,patrick jordán,10
YouTuber,álvaro rondo,1
YouTuber,raúl,47
YouTuber,mainat,6
YouTuber,mainar,11
YouTuber,angela,26
YouTuber,true bronski,1
YouTuber,ángela ramón román dromo,1
YouTuber,swarovski,1
YouTuber,ángela swarovski,2
YouTuber,gabriel,15
YouTuber,lina,2
YouTuber,allyn,1
YouTuber,gabriela,1
YouTuber,linas,1
YouTuber,miquel valls,1
YouTuber,susan maria mainat,1
YouTuber,joseph maría,1
YouTuber,inah,1
YouTuber,gabriel díaz,1
YouTuber,carlos sin incan,1
YouTuber,josep maría mainat,1
YouTuber,dora la exploradora,1
YouTuber,jolie,20
YouTuber,loba jolie,11
YouTuber,jorge,8
YouTuber,nube jolie,1
YouTuber,carolina iglesia,1
YouTuber,jon arenas,1
YouTuber,violeta mariñán,1
YouTuber,rosa benito,1
YouTuber,carlos latre,1
YouTuber,maría pombo la marta,1
YouTuber,lovely,1
YouTuber,sarkozy,1
YouTuber,borge,1
YouTuber,manta lópez,1
YouTuber,samantha,41
YouTuber,bluebay jolie,1
YouTuber,lalo violín,1
YouTuber,loba,1
YouTuber,lobelle jolie,1
YouTuber,morel,1
YouTuber,carla barre,1
YouTuber,miss jaén,1
YouTuber,cassano,1
YouTuber,freddy krueger,1
YouTuber,ana rosa quintana,1
YouTuber,garcía lorca,10
YouTuber,tamara gorro,14
YouTuber,tamara,2
YouTuber,mal belt,1
YouTuber,wim albert,1
YouTuber,albert,3
YouTuber,la potra,1
YouTuber,atarla barber,1
YouTuber,calamardo,1
YouTuber,carla barbie,1
YouTuber,carla barba,1
YouTuber,itsm albert,2
YouTuber,omeyer,1
YouTuber,arroba mamen márquez,2
YouTuber,juan antonio,50
YouTuber,paula muñoz,1
YouTuber,juana,2
YouTuber,álex ubago,1
YouTuber,alex pettyfer,1
YouTuber,britney spears,8
YouTuber,line wang,1
YouTuber,paco juniors,2
YouTuber,ccoo juniors,1
YouTuber,baby jane,1
YouTuber,ccoo junior water,1
YouTuber,samuel negative,1
YouTuber,felipe,1
YouTuber,wisin,4
YouTuber,yandel,3
YouTuber,yandel de albacete,1
YouTuber,murcia,1
YouTuber,coco chanel,1
YouTuber,small werth,1
YouTuber,bueno,1
YouTuber,bello lee,1
YouTuber,lobe jolie,1
YouTuber,jonathan,1
YouTuber,marcos,1
YouTuber,otto,1
YouTuber,magdalena,11
YouTuber,ana torroja,14
YouTuber,javi,19
YouTuber,eva,12
YouTuber,roberto leal,4
YouTuber,flavio,27
YouTuber,roberto,6
YouTuber,turbio,1
YouTuber,eba,12
YouTuber,haba,1
YouTuber,pablo pablo lópez,1
YouTuber,pablo,3
YouTuber,lópez,1
YouTuber,pic,1
YouTuber,hubo,1
YouTuber,maialen,1
YouTuber,magdaleno,5
YouTuber,magdalene,10
YouTuber,gerard,12
YouTuber,alva reche,4
YouTuber,julia medina,3
YouTuber,miki,3
YouTuber,mickey,36
YouTuber,yandel eddie loba,1
YouTuber,javier,4
YouTuber,guille,2
YouTuber,nya,1
YouTuber,marina jade,5
YouTuber,malta,2
YouTuber,mándale,2
YouTuber,samanta,1
YouTuber,llena,1
YouTuber,iker jiménez,5
