Source,Target,Weight
YouTuber,Pablo Beguer,2
YouTuber,Beguer,3
YouTuber,El Barrio,5
YouTuber,Nico Parejaaa,1
YouTuber,Olae,6
YouTuber,Baranera,1
YouTuber,Gabrieeeeeeeel,2
YouTuber,ZZ,1
YouTuber,Lao,1
YouTuber,Pau ZZ,1
YouTuber,Porci,1
YouTuber,Leo Messi,12
YouTuber,Alberto,30
YouTuber,Ju,1
YouTuber,Alsina,3
YouTuber,Oriol,11
YouTuber,Koko,6
YouTuber,RÍE,53
YouTuber,RÍEN,41
YouTuber,C. Tangana,6
YouTuber,Mark Eme,2
YouTuber,Eme,1
YouTuber,M.,1
YouTuber,El Pozo,2
YouTuber,Ricardo,18
YouTuber,Jaimitito,2
YouTuber,Figo,4
YouTuber,Joan,3
YouTuber,"""Titous""",2
YouTuber,Ori,1
YouTuber,Llanos,5
YouTuber,Negreira,3
YouTuber,"""Titous""…",2
YouTuber,Buyer,20
YouTuber,Paco,21
YouTuber,Pelaz,1
YouTuber,Édgar Álvaro,4
YouTuber,Édgar,2
YouTuber,Xitaa,1
YouTuber,Kuni,12
YouTuber,Verdú,1
YouTuber,Pio,2
YouTuber,Iker,69
YouTuber,El Mariana,5
YouTuber,Elxokas,12
YouTuber,GERARD,1
YouTuber,Fer Palacios,1
YouTuber,Dj,9
YouTuber,DjLloRos,1
YouTuber,Pirri,1
YouTuber,Gio,6
YouTuber,Gio Ferinu,1
YouTuber,El,2
YouTuber,Lionel Andrés Messi,9
YouTuber,Gabrieeeel,2
YouTuber,Jorquera,2
YouTuber,Kilian,14
YouTuber,Puerta,5
YouTuber,Titos,16
YouTuber,BALBUCEA,11
YouTuber,Ciche,6
YouTuber,Dios,25
YouTuber,Bernaaaaat,1
YouTuber,Kilian Honorato,12
YouTuber,Rafinha,1
YouTuber,Robert,5
YouTuber,Walter,1
YouTuber,Rush,1
YouTuber,Virgil,1
YouTuber,Virgil van Dijk,2
YouTuber,Lana Rhoades,1
YouTuber,Marcelo,4
YouTuber,Phineas,13
YouTuber,Karim,53
YouTuber,Vincent,8
YouTuber,Míster Factous,1
YouTuber,Will,23
YouTuber,Porqui,3
YouTuber,La cobra,1
YouTuber,Leo Pessi,3
YouTuber,Cruyff,2
YouTuber,Negreira F.C.,1
YouTuber,La Cobra,1
YouTuber,Zinedine Zidane,7
YouTuber,Kylian Mbappé,11
YouTuber,Cristiano,27
YouTuber,Cristiano Ronaldo,19
YouTuber,Rei,4
YouTuber,Kylian,7
YouTuber,Mbappé,72
YouTuber,Cristiano Ronaldo dos Santos Aveiro,1
YouTuber,Diego Armando Maradona,5
YouTuber,O Rei do futebol,1
YouTuber,Ronaldo,19
YouTuber,Diego Maradona,1
YouTuber,Luka Modrić,11
YouTuber,Xavier Hernández,1
YouTuber,Andrés Iniesta,5
YouTuber,Benzema,45
YouTuber,Luis Suárez,4
YouTuber,Keylor Navas,3
YouTuber,Karim Oh là là Benzema,1
YouTuber,Suárez,3
YouTuber,"""Esmiz""",1
YouTuber,"Will ""Smith""",1
YouTuber,Will Smith,5
YouTuber,Thibaut Courtois,11
YouTuber,Dibu Martínez,8
YouTuber,Fribu Martínez,3
YouTuber,Claudio Bravo,2
YouTuber,ter,2
YouTuber,Stegen,3
