Source,Target,Weight
YouTuber,beatriz,1
YouTuber,beatriz luengo,1
YouTuber,beckham,8
YouTuber,beethoven,1
YouTuber,beguer,3
YouTuber,bellingham,2
YouTuber,bellsprout,1
YouTuber,belén esteban,5
YouTuber,ben,1
YouTuber,ben diez,1
YouTuber,ben wallace,2
YouTuber,ben10,1
YouTuber,benavides,1
YouTuber,beniju,1
YouTuber,benito,31
YouTuber,benjamin franklin,1
YouTuber,benji,4
YouTuber,benoit blanc,2
YouTuber,beny,2
YouTuber,beny jr,1
YouTuber,benzema,46
YouTuber,beret,1
YouTuber,berger,1
YouTuber,bernaaaaat,1
YouTuber,bernaaat,1
YouTuber,bernarda,1
YouTuber,bernardo,4
YouTuber,bernardo silva,2
YouTuber,bernat,9
YouTuber,berta,1
YouTuber,berto,1
YouTuber,berto romero,2
YouTuber,bestia,1
YouTuber,betis,5
YouTuber,betra,1
YouTuber,biel,1
YouTuber,bigotes,1
YouTuber,billie eilish.,1
YouTuber,billie jean,1
YouTuber,bills,1
YouTuber,billy,3
YouTuber,billy hernán gómez,1
YouTuber,bimbo,5
YouTuber,biyin,1
YouTuber,biyín,19
YouTuber,biza,22
YouTuber,bizarrap,29
YouTuber,black,2
YouTuber,blanca,2
YouTuber,blanco,7
YouTuber,blancooo,1
YouTuber,blaze,1
YouTuber,bleda,2
YouTuber,blitz,1
YouTuber,block,1
YouTuber,blog,1
YouTuber,bloop,12
YouTuber,bnet,1
YouTuber,bob,2
YouTuber,bob esponja,5
YouTuber,bob marley,2
YouTuber,bob patiño,2
YouTuber,bobi,2
YouTuber,bobicraft,2
YouTuber,boca,4
YouTuber,bocina,6
YouTuber,bogey,1
YouTuber,bojan,1
YouTuber,bojan kirkic,1
YouTuber,bokeron,6
YouTuber,bolas,1
YouTuber,bomba batista,1
YouTuber,bomba estéreo,1
YouTuber,bones,1
YouTuber,bono,1
YouTuber,booker t,2
YouTuber,boquerón,3
YouTuber,borg,1
YouTuber,borghi golden,1
YouTuber,borja,2
YouTuber,borja iglesia,1
YouTuber,borja iglesias,4
YouTuber,borja nanclares,1
YouTuber,botas,1
YouTuber,bowie,1
YouTuber,boy carola,1
YouTuber,brad pitt,4
YouTuber,brandon,5
YouTuber,bravovsky,1
YouTuber,breivik,1
YouTuber,brian,1
YouTuber,brianator,6
YouTuber,brianeitor,6
YouTuber,brit,1
YouTuber,bro,1
YouTuber,brock,3
YouTuber,broly,1
YouTuber,broncano,2
YouTuber,brooklyn,1
YouTuber,brooklyn beckham,1
YouTuber,brozović,1
YouTuber,bruno fernandes,2
YouTuber,bruno madrigal,1
YouTuber,bryant,1
YouTuber,bu,1
YouTuber,buffon,1
YouTuber,bulbasaur,1
YouTuber,bulería,1
YouTuber,bullicio,12
YouTuber,bunny,2
YouTuber,bunzo,5
YouTuber,burro,2
YouTuber,bush,1
YouTuber,busi,7
YouTuber,busquets,13
YouTuber,busta,1
YouTuber,bustamante,115
YouTuber,bustamante jagger,1
YouTuber,button,1
YouTuber,buuuustamaaaanteeeeee,1
YouTuber,buuuuuustamaaaaaanteeeeeeeee,1
YouTuber,buyer,20
YouTuber,buzo,18
YouTuber,buzz lightyear,3
YouTuber,bycalitos,3
YouTuber,bye,1
YouTuber,bye bye,1
YouTuber,byron,1
YouTuber,byviruz,1
YouTuber,c. tangana,6
YouTuber,caaaarolaaaaaa,1
YouTuber,cabochard,12
